ref;description;category;color;composition;sku;stock;size;image;video
70324;Regata;REGATA;Pink; 10,00% ELASTANO   90,00% POLIESTER;70324-EG-PINK;9;EG;70324PINK.jpg;70324PINK.mp4
70324;Regata;REGATA;Pink; 10,00% ELASTANO   90,00% POLIESTER;70324-EX-PINK;10;EX;70324PINK.jpg;70324PINK.mp4
70323;Blusa;BLUSA;Pink; 10,00% ELASTANO   90,00% POLIESTER;70323-M-PINK;15;M;70323PINK.jpg;70323PINK.mp4
70323;Blusa;BLUSA;Pink; 10,00% ELASTANO   90,00% POLIESTER;70323-G-PINK;5;G;70323PINK.jpg;70323PINK.mp4
70323;Blusa;BLUSA;Pink; 10,00% ELASTANO   90,00% POLIESTER;70323-EG-PINK;2;EG;70323PINK.jpg;70323PINK.mp4
70323;Blusa;BLUSA;Pink; 10,00% ELASTANO   90,00% POLIESTER;70323-EX-PINK;9;EX;70323PINK.jpg;70323PINK.mp4
70322;Regata  Estampada;REGATA;Verde Agua;100,00% POLIESTER;70322-P-VERDE AGUA;1;P;70322VERDEAGUA.jpg;70322VERDEAGUA.mp4
70322;Regata  Estampada;REGATA;Verde Agua;100,00% POLIESTER;70322-M-VERDE AGUA;8;M;70322VERDEAGUA.jpg;70322VERDEAGUA.mp4
70322;Regata  Estampada;REGATA;Verde Agua;100,00% POLIESTER;70322-G-VERDE AGUA;6;G;70322VERDEAGUA.jpg;70322VERDEAGUA.mp4
70322;Regata  Estampada;REGATA;Verde Agua;100,00% POLIESTER;70322-GG-VERDE AGUA;1;GG;70322VERDEAGUA.jpg;70322VERDEAGUA.mp4
70321;Blusa Regata Alça Fina Tecido Texturizado;REGATA;Marinho;100,00% POLIESTER;70321-P-MARINHO;5;P;70321MARINHO.jpg;70321MARINHO.mp4
70321;Blusa Regata Alça Fina Tecido Texturizado;REGATA;Verde;100,00% POLIESTER;70321-P-VERDE;13;P;70321VERDE.jpg;70321VERDE.mp4
70321;Blusa Regata Alça Fina Tecido Texturizado;REGATA;Verde;100,00% POLIESTER;70321-M-VERDE;10;M;70321VERDE.jpg;70321VERDE.mp4
70321;Blusa Regata Alça Fina Tecido Texturizado;REGATA;Verde;100,00% POLIESTER;70321-G-VERDE;3;G;70321VERDE.jpg;70321VERDE.mp4
70321;Blusa Regata Alça Fina Tecido Texturizado;REGATA;Verde;100,00% POLIESTER;70321-GG-VERDE;2;GG;70321VERDE.jpg;70321VERDE.mp4
70321;Blusa Regata Alça Fina Tecido Texturizado;REGATA;Verde;100,00% POLIESTER;70321-EG-VERDE;3;EG;70321VERDE.jpg;70321VERDE.mp4
70321;Blusa Regata Alça Fina Tecido Texturizado;REGATA;Verde;100,00% POLIESTER;70321-EX-VERDE;2;EX;70321VERDE.jpg;70321VERDE.mp4
70321;Blusa Regata Alça Fina Tecido Texturizado;REGATA;Cinza;100,00% POLIESTER;70321-P-CINZA;12;P;70321CINZA.jpg;70321CINZA.mp4
70321;Blusa Regata Alça Fina Tecido Texturizado;REGATA;Cinza;100,00% POLIESTER;70321-M-CINZA;1;M;70321CINZA.jpg;70321CINZA.mp4
70321;Blusa Regata Alça Fina Tecido Texturizado;REGATA;Cinza;100,00% POLIESTER;70321-G-CINZA;1;G;70321CINZA.jpg;70321CINZA.mp4
70321;Blusa Regata Alça Fina Tecido Texturizado;REGATA;Cinza;100,00% POLIESTER;70321-EX-CINZA;4;EX;70321CINZA.jpg;70321CINZA.mp4
70321;Blusa Regata Alça Fina Tecido Texturizado;REGATA;Telha;100,00% POLIESTER;70321-P-TELHA;9;P;70321TELHA.jpg;70321TELHA.mp4
70321;Blusa Regata Alça Fina Tecido Texturizado;REGATA;Telha;100,00% POLIESTER;70321-M-TELHA;5;M;70321TELHA.jpg;70321TELHA.mp4
70321;Blusa Regata Alça Fina Tecido Texturizado;REGATA;Telha;100,00% POLIESTER;70321-EG-TELHA;3;EG;70321TELHA.jpg;70321TELHA.mp4
70321;Blusa Regata Alça Fina Tecido Texturizado;REGATA;Telha;100,00% POLIESTER;70321-EX-TELHA;1;EX;70321TELHA.jpg;70321TELHA.mp4
70320;Blusa;BLUSA;Ouro;100,00% POLIESTER;70320-PP-OURO;1;PP;70320OURO.jpg;70320OURO.mp4
70320;Blusa;BLUSA;Ouro;100,00% POLIESTER;70320-P-OURO;21;P;70320OURO.jpg;70320OURO.mp4
70320;Blusa;BLUSA;Ouro;100,00% POLIESTER;70320-M-OURO;20;M;70320OURO.jpg;70320OURO.mp4
70320;Blusa;BLUSA;Ouro;100,00% POLIESTER;70320-G-OURO;2;G;70320OURO.jpg;70320OURO.mp4
70320;Blusa;BLUSA;Prata;100,00% POLIESTER;70320-PP-PRATA;8;PP;70320PRATA.jpg;70320PRATA.mp4
70320;Blusa;BLUSA;Prata;100,00% POLIESTER;70320-P-PRATA;50;P;70320PRATA.jpg;70320PRATA.mp4
70320;Blusa;BLUSA;Prata;100,00% POLIESTER;70320-M-PRATA;27;M;70320PRATA.jpg;70320PRATA.mp4
70320;Blusa;BLUSA;Prata;100,00% POLIESTER;70320-G-PRATA;28;G;70320PRATA.jpg;70320PRATA.mp4
70320;Blusa;BLUSA;Prata;100,00% POLIESTER;70320-GG-PRATA;11;GG;70320PRATA.jpg;70320PRATA.mp4
70320;Blusa;BLUSA;Prata;100,00% POLIESTER;70320-EX-PRATA;1;EX;70320PRATA.jpg;70320PRATA.mp4
70319;Blusa Malha Lisa;BLUSA;Preto; 76,00% ALGODÃO   24,00% POLIESTER;70319-G-PRETO;1;G;70319PRETO.jpg;70319PRETO.mp4
70319;Blusa Malha Lisa;BLUSA;Salmao; 76,00% ALGODÃO   24,00% POLIESTER;70319-P-SALMAO;1;P;70319SALMAO.jpg;70319SALMAO.mp4
70307;Blusa Manga Curta;BLUSA;Preto; 70,00% POLIAMIDA   30,00% POLIESTER;70307-P-PRETO;2;P;70307PRETO.jpg;70307PRETO.mp4
70307;Blusa Manga Curta;BLUSA;Azul; 70,00% POLIAMIDA   30,00% POLIESTER;70307-P-AZUL;2;P;70307AZUL.jpg;70307AZUL.mp4
70307;Blusa Manga Curta;BLUSA;Azul; 70,00% POLIAMIDA   30,00% POLIESTER;70307-G-AZUL;1;G;70307AZUL.jpg;70307AZUL.mp4
70303;Regata Malha Liso;REGATA;Preto;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70303-P-PRETO;22;P;70303PRETO.jpg;70303PRETO.mp4
70303;Regata Malha Liso;REGATA;Preto;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70303-M-PRETO;31;M;70303PRETO.jpg;70303PRETO.mp4
70303;Regata Malha Liso;REGATA;Preto;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70303-G-PRETO;34;G;70303PRETO.jpg;70303PRETO.mp4
70303;Regata Malha Liso;REGATA;Preto;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70303-GG-PRETO;32;GG;70303PRETO.jpg;70303PRETO.mp4
70303;Regata Malha Liso;REGATA;Preto;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70303-G1-PRETO;25;G1;70303PRETO.jpg;70303PRETO.mp4
70303;Regata Malha Liso;REGATA;Preto;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70303-G2-PRETO;20;G2;70303PRETO.jpg;70303PRETO.mp4
70303;Regata Malha Liso;REGATA;Preto;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70303-G3-PRETO;17;G3;70303PRETO.jpg;70303PRETO.mp4
70303;Regata Malha Liso;REGATA;Preto;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70303-G4-PRETO;19;G4;70303PRETO.jpg;70303PRETO.mp4
70303;Regata Malha Liso;REGATA;Salmao;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70303-G2-SALMAO;2;G2;70303SALMAO.jpg;70303SALMAO.mp4
70300;Blusa Enfeite Alça;BLUSA;Coral;100,00% POLIESTER;70300-P-CORAL;5;P;70300CORAL.jpg;70300CORAL.mp4
70300;Blusa Enfeite Alça;BLUSA;Coral;100,00% POLIESTER;70300-M-CORAL;4;M;70300CORAL.jpg;70300CORAL.mp4
70300;Blusa Enfeite Alça;BLUSA;Coral;100,00% POLIESTER;70300-G-CORAL;3;G;70300CORAL.jpg;70300CORAL.mp4
70291;Blusa;T-SHIRT;Areia;100,00% VISCOSE;70291-P-AREIA;2;P;70291AREIA.jpg;70291AREIA.mp4
70291;Blusa;T-SHIRT;Areia;100,00% VISCOSE;70291-G1-AREIA;1;G1;70291AREIA.jpg;70291AREIA.mp4
70291;Blusa;T-SHIRT;Areia;100,00% VISCOSE;70291-G2-AREIA;1;G2;70291AREIA.jpg;70291AREIA.mp4
70291;Blusa;T-SHIRT;Roxo;100,00% VISCOSE;70291-P-ROXO;2;P;70291ROXO.jpg;70291ROXO.mp4
70291;Blusa;T-SHIRT;Roxo;100,00% VISCOSE;70291-M-ROXO;1;M;70291ROXO.jpg;70291ROXO.mp4
70291;Blusa;T-SHIRT;Lilas;100,00% VISCOSE;70291-M-LILAS;4;M;70291LILAS.jpg;70291LILAS.mp4
70291;Blusa;T-SHIRT;Lilas;100,00% VISCOSE;70291-G-LILAS;2;G;70291LILAS.jpg;70291LILAS.mp4
70290;Blusa Mg Curta;BLUSA;Bege; 24,82% ALGODAO    6,85% ELASTANO   24,15% POLIESTER   44,18% VISCOSE;70290-GG-BEGE;4;GG;70290BEGE.jpg;70290BEGE.mp4
70290;Blusa Mg Curta;BLUSA;Laranja; 24,82% ALGODAO    6,85% ELASTANO   24,15% POLIESTER   44,18% VISCOSE;70290-P-LARANJA;1;P;70290LARANJA.jpg;70290LARANJA.mp4
70290;Blusa Mg Curta;BLUSA;Royal; 24,82% ALGODAO    6,85% ELASTANO   24,15% POLIESTER   44,18% VISCOSE;70290-M-ROYAL;3;M;70290ROYAL.jpg;70290ROYAL.mp4
70290;Blusa Mg Curta;BLUSA;Royal; 24,82% ALGODAO    6,85% ELASTANO   24,15% POLIESTER   44,18% VISCOSE;70290-G-ROYAL;2;G;70290ROYAL.jpg;70290ROYAL.mp4
70290;Blusa Mg Curta;BLUSA;Royal; 24,82% ALGODAO    6,85% ELASTANO   24,15% POLIESTER   44,18% VISCOSE;70290-GG-ROYAL;2;GG;70290ROYAL.jpg;70290ROYAL.mp4
70290;Blusa Mg Curta;BLUSA;Royal; 24,82% ALGODAO    6,85% ELASTANO   24,15% POLIESTER   44,18% VISCOSE;70290-EG-ROYAL;2;EG;70290ROYAL.jpg;70290ROYAL.mp4
70290;Blusa Mg Curta;BLUSA;Royal; 24,82% ALGODAO    6,85% ELASTANO   24,15% POLIESTER   44,18% VISCOSE;70290-EX-ROYAL;2;EX;70290ROYAL.jpg;70290ROYAL.mp4
70290;Blusa Mg Curta;BLUSA;Verde; 24,82% ALGODAO    6,85% ELASTANO   24,15% POLIESTER   44,18% VISCOSE;70290-P-VERDE;1;P;70290VERDE.jpg;70290VERDE.mp4
70290;Blusa Mg Curta;BLUSA;Verde; 24,82% ALGODAO    6,85% ELASTANO   24,15% POLIESTER   44,18% VISCOSE;70290-M-VERDE;4;M;70290VERDE.jpg;70290VERDE.mp4
70290;Blusa Mg Curta;BLUSA;Verde; 24,82% ALGODAO    6,85% ELASTANO   24,15% POLIESTER   44,18% VISCOSE;70290-G-VERDE;6;G;70290VERDE.jpg;70290VERDE.mp4
70290;Blusa Mg Curta;BLUSA;Verde; 24,82% ALGODAO    6,85% ELASTANO   24,15% POLIESTER   44,18% VISCOSE;70290-GG-VERDE;4;GG;70290VERDE.jpg;70290VERDE.mp4
70290;Blusa Mg Curta;BLUSA;Verde; 24,82% ALGODAO    6,85% ELASTANO   24,15% POLIESTER   44,18% VISCOSE;70290-EG-VERDE;1;EG;70290VERDE.jpg;70290VERDE.mp4
70290;Blusa Mg Curta;BLUSA;Verde; 24,82% ALGODAO    6,85% ELASTANO   24,15% POLIESTER   44,18% VISCOSE;70290-EX-VERDE;5;EX;70290VERDE.jpg;70290VERDE.mp4
70289;Blusa;BLUSA;Preto;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70289-P-PRETO;8;P;70289PRETO.jpg;70289PRETO.mp4
70289;Blusa;BLUSA;Preto;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70289-M-PRETO;5;M;70289PRETO.jpg;70289PRETO.mp4
70289;Blusa;BLUSA;Preto;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70289-G1-PRETO;3;G1;70289PRETO.jpg;70289PRETO.mp4
70289;Blusa;BLUSA;Preto;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70289-G2-PRETO;1;G2;70289PRETO.jpg;70289PRETO.mp4
70289;Blusa;BLUSA;Salmao;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70289-P-SALMAO;6;P;70289SALMAO.jpg;70289SALMAO.mp4
70289;Blusa;BLUSA;Salmao;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70289-M-SALMAO;9;M;70289SALMAO.jpg;70289SALMAO.mp4
70289;Blusa;BLUSA;Salmao;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70289-G-SALMAO;12;G;70289SALMAO.jpg;70289SALMAO.mp4
70289;Blusa;BLUSA;Salmao;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70289-GG-SALMAO;11;GG;70289SALMAO.jpg;70289SALMAO.mp4
70289;Blusa;BLUSA;Salmao;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70289-G1-SALMAO;3;G1;70289SALMAO.jpg;70289SALMAO.mp4
70289;Blusa;BLUSA;Salmao;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70289-G2-SALMAO;4;G2;70289SALMAO.jpg;70289SALMAO.mp4
70289;Blusa;BLUSA;Verde;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70289-P-VERDE;5;P;70289VERDE.jpg;70289VERDE.mp4
70289;Blusa;BLUSA;Verde;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70289-M-VERDE;5;M;70289VERDE.jpg;70289VERDE.mp4
70289;Blusa;BLUSA;Verde;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70289-G-VERDE;4;G;70289VERDE.jpg;70289VERDE.mp4
70289;Blusa;BLUSA;Verde;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70289-G2-VERDE;1;G2;70289VERDE.jpg;70289VERDE.mp4
70289;Blusa;BLUSA;Off White;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70289-G2-OFF WHITE;1;G2;70289OFFWHITE.jpg;70289OFFWHITE.mp4
70289;Blusa;BLUSA;Lilas;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70289-G1-LILAS;1;G1;70289LILAS.jpg;70289LILAS.mp4
70289;Blusa;BLUSA;Lilas;  3,00% ELASTANO   19,00% POLIESTER   78,00% VISCOSE;70289-G2-LILAS;2;G2;70289LILAS.jpg;70289LILAS.mp4
70287;Blusa Manga Longa;BLUSA;Marinho; 15,00% LINHO   85,00% POLIESTER;70287-P-MARINHO;1;P;70287MARINHO.jpg;70287MARINHO.mp4
70287;Blusa Manga Longa;BLUSA;Marinho; 15,00% LINHO   85,00% POLIESTER;70287-M-MARINHO;4;M;70287MARINHO.jpg;70287MARINHO.mp4
70284;Blusa C/ Silks;BLUSA;Branco;;70284-P-BRANCO;70;P;70284BRANCO.jpg;70284BRANCO.mp4
70284;Blusa C/ Silks;BLUSA;Branco;;70284-M-BRANCO;52;M;70284BRANCO.jpg;70284BRANCO.mp4
70284;Blusa C/ Silks;BLUSA;Branco;;70284-G-BRANCO;33;G;70284BRANCO.jpg;70284BRANCO.mp4
70280;Blusa Manga Longa;BLUSA;Off White;  5,00% ELASTANO   95,00% POLIESTER;70280-P-OFF WHITE;2;P;70280OFFWHITE.jpg;70280OFFWHITE.mp4
70280;Blusa Manga Longa;BLUSA;Off White;  5,00% ELASTANO   95,00% POLIESTER;70280-G2-OFF WHITE;3;G2;70280OFFWHITE.jpg;70280OFFWHITE.mp4
70280;Blusa Manga Longa;BLUSA;Azul Bebe;  5,00% ELASTANO   95,00% POLIESTER;70280-M-AZUL BEBE;2;M;70280AZULBEBE.jpg;70280AZULBEBE.mp4
70280;Blusa Manga Longa;BLUSA;Azul Bebe;  5,00% ELASTANO   95,00% POLIESTER;70280-G-AZUL BEBE;1;G;70280AZULBEBE.jpg;70280AZULBEBE.mp4
70280;Blusa Manga Longa;BLUSA;Azul Bebe;  5,00% ELASTANO   95,00% POLIESTER;70280-GG-AZUL BEBE;2;GG;70280AZULBEBE.jpg;70280AZULBEBE.mp4
70280;Blusa Manga Longa;BLUSA;Azul Bebe;  5,00% ELASTANO   95,00% POLIESTER;70280-G1-AZUL BEBE;3;G1;70280AZULBEBE.jpg;70280AZULBEBE.mp4
70280;Blusa Manga Longa;BLUSA;Azul Bebe;  5,00% ELASTANO   95,00% POLIESTER;70280-G2-AZUL BEBE;2;G2;70280AZULBEBE.jpg;70280AZULBEBE.mp4
70278;Blusa Plano Liso;BLUSA;Off White;  5,00% ELASTANO   95,00% POLIESTER;70278-M-OFF WHITE;1;M;70278OFFWHITE.jpg;70278OFFWHITE.mp4
70275;Regata Crepe;REGATA;Branco;  5,00% ELASTANO   95,00% POLIESTER;70275-P-BRANCO;1;P;70275BRANCO.jpg;70275BRANCO.mp4
70275;Regata Crepe;REGATA;Azul Bebe;  5,00% ELASTANO   95,00% POLIESTER;70275-P-AZUL BEBE;5;P;70275AZULBEBE.jpg;70275AZULBEBE.mp4
70275;Regata Crepe;REGATA;Azul Bebe;  5,00% ELASTANO   95,00% POLIESTER;70275-G2-AZUL BEBE;1;G2;70275AZULBEBE.jpg;70275AZULBEBE.mp4
70273;Blusa;BLUSA;Rosa;  3,00% ELASTANO   15,00% POLIAMIDA   82,00% VISCOSE;70273-GG-ROSA;1;GG;70273ROSA.jpg;70273ROSA.mp4
70270;Regata Plano;REGATA;Branco;  5,00% ELASTANO   95,00% POLIESTER;70270-P-BRANCO;3;P;70270BRANCO.jpg;70270BRANCO.mp4
70270;Regata Plano;REGATA;Branco;  5,00% ELASTANO   95,00% POLIESTER;70270-M-BRANCO;3;M;70270BRANCO.jpg;70270BRANCO.mp4
70270;Regata Plano;REGATA;Branco;  5,00% ELASTANO   95,00% POLIESTER;70270-G-BRANCO;2;G;70270BRANCO.jpg;70270BRANCO.mp4
70270;Regata Plano;REGATA;Branco;  5,00% ELASTANO   95,00% POLIESTER;70270-GG-BRANCO;4;GG;70270BRANCO.jpg;70270BRANCO.mp4
70270;Regata Plano;REGATA;Branco;  5,00% ELASTANO   95,00% POLIESTER;70270-G1-BRANCO;4;G1;70270BRANCO.jpg;70270BRANCO.mp4
70270;Regata Plano;REGATA;Branco;  5,00% ELASTANO   95,00% POLIESTER;70270-G2-BRANCO;4;G2;70270BRANCO.jpg;70270BRANCO.mp4
70270;Regata Plano;REGATA;Rosa;  5,00% ELASTANO   95,00% POLIESTER;70270-P-ROSA;3;P;70270ROSA.jpg;70270ROSA.mp4
70270;Regata Plano;REGATA;Rosa;  5,00% ELASTANO   95,00% POLIESTER;70270-G-ROSA;2;G;70270ROSA.jpg;70270ROSA.mp4
70270;Regata Plano;REGATA;Rosa;  5,00% ELASTANO   95,00% POLIESTER;70270-GG-ROSA;5;GG;70270ROSA.jpg;70270ROSA.mp4
70270;Regata Plano;REGATA;Rosa;  5,00% ELASTANO   95,00% POLIESTER;70270-G1-ROSA;3;G1;70270ROSA.jpg;70270ROSA.mp4
70270;Regata Plano;REGATA;Rosa;  5,00% ELASTANO   95,00% POLIESTER;70270-G2-ROSA;1;G2;70270ROSA.jpg;70270ROSA.mp4
70270;Regata Plano;REGATA;Azul Bebe;  5,00% ELASTANO   95,00% POLIESTER;70270-P-AZUL BEBE;7;P;70270AZULBEBE.jpg;70270AZULBEBE.mp4
70270;Regata Plano;REGATA;Azul Bebe;  5,00% ELASTANO   95,00% POLIESTER;70270-M-AZUL BEBE;9;M;70270AZULBEBE.jpg;70270AZULBEBE.mp4
70270;Regata Plano;REGATA;Azul Bebe;  5,00% ELASTANO   95,00% POLIESTER;70270-G-AZUL BEBE;9;G;70270AZULBEBE.jpg;70270AZULBEBE.mp4
70270;Regata Plano;REGATA;Azul Bebe;  5,00% ELASTANO   95,00% POLIESTER;70270-GG-AZUL BEBE;13;GG;70270AZULBEBE.jpg;70270AZULBEBE.mp4
70270;Regata Plano;REGATA;Azul Bebe;  5,00% ELASTANO   95,00% POLIESTER;70270-G1-AZUL BEBE;7;G1;70270AZULBEBE.jpg;70270AZULBEBE.mp4
70270;Regata Plano;REGATA;Azul Bebe;  5,00% ELASTANO   95,00% POLIESTER;70270-G2-AZUL BEBE;4;G2;70270AZULBEBE.jpg;70270AZULBEBE.mp4
70270;Regata Plano;REGATA;Lilas;  5,00% ELASTANO   95,00% POLIESTER;70270-P-LILAS;7;P;70270LILAS.jpg;70270LILAS.mp4
70270;Regata Plano;REGATA;Lilas;  5,00% ELASTANO   95,00% POLIESTER;70270-G1-LILAS;2;G1;70270LILAS.jpg;70270LILAS.mp4
70270;Regata Plano;REGATA;Lilas;  5,00% ELASTANO   95,00% POLIESTER;70270-G2-LILAS;7;G2;70270LILAS.jpg;70270LILAS.mp4
70268;Regata Crepe;REGATA;Branco;  5,00% ELASTANO   95,00% POLIESTER;70268-GG-BRANCO;3;GG;70268BRANCO.jpg;70268BRANCO.mp4
70268;Regata Crepe;REGATA;Rosa;  5,00% ELASTANO   95,00% POLIESTER;70268-P-ROSA;3;P;70268ROSA.jpg;70268ROSA.mp4
70268;Regata Crepe;REGATA;Rosa;  5,00% ELASTANO   95,00% POLIESTER;70268-M-ROSA;3;M;70268ROSA.jpg;70268ROSA.mp4
70268;Regata Crepe;REGATA;Rosa;  5,00% ELASTANO   95,00% POLIESTER;70268-G2-ROSA;2;G2;70268ROSA.jpg;70268ROSA.mp4
70268;Regata Crepe;REGATA;Off White;  5,00% ELASTANO   95,00% POLIESTER;70268-P-OFF WHITE;5;P;70268OFFWHITE.jpg;70268OFFWHITE.mp4
70268;Regata Crepe;REGATA;Off White;  5,00% ELASTANO   95,00% POLIESTER;70268-G1-OFF WHITE;4;G1;70268OFFWHITE.jpg;70268OFFWHITE.mp4
70268;Regata Crepe;REGATA;Off White;  5,00% ELASTANO   95,00% POLIESTER;70268-G2-OFF WHITE;4;G2;70268OFFWHITE.jpg;70268OFFWHITE.mp4
70268;Regata Crepe;REGATA;Azul Bebe;  5,00% ELASTANO   95,00% POLIESTER;70268-P-AZUL BEBE;7;P;70268AZULBEBE.jpg;70268AZULBEBE.mp4
70268;Regata Crepe;REGATA;Azul Bebe;  5,00% ELASTANO   95,00% POLIESTER;70268-M-AZUL BEBE;6;M;70268AZULBEBE.jpg;70268AZULBEBE.mp4
70268;Regata Crepe;REGATA;Azul Bebe;  5,00% ELASTANO   95,00% POLIESTER;70268-G-AZUL BEBE;3;G;70268AZULBEBE.jpg;70268AZULBEBE.mp4
70268;Regata Crepe;REGATA;Azul Bebe;  5,00% ELASTANO   95,00% POLIESTER;70268-GG-AZUL BEBE;2;GG;70268AZULBEBE.jpg;70268AZULBEBE.mp4
70268;Regata Crepe;REGATA;Azul Bebe;  5,00% ELASTANO   95,00% POLIESTER;70268-G1-AZUL BEBE;7;G1;70268AZULBEBE.jpg;70268AZULBEBE.mp4
70268;Regata Crepe;REGATA;Azul Bebe;  5,00% ELASTANO   95,00% POLIESTER;70268-G2-AZUL BEBE;4;G2;70268AZULBEBE.jpg;70268AZULBEBE.mp4
70268;Regata Crepe;REGATA;Lilas;  5,00% ELASTANO   95,00% POLIESTER;70268-P-LILAS;5;P;70268LILAS.jpg;70268LILAS.mp4
70268;Regata Crepe;REGATA;Lilas;  5,00% ELASTANO   95,00% POLIESTER;70268-M-LILAS;5;M;70268LILAS.jpg;70268LILAS.mp4
70268;Regata Crepe;REGATA;Lilas;  5,00% ELASTANO   95,00% POLIESTER;70268-GG-LILAS;4;GG;70268LILAS.jpg;70268LILAS.mp4
70268;Regata Crepe;REGATA;Lilas;  5,00% ELASTANO   95,00% POLIESTER;70268-G1-LILAS;1;G1;70268LILAS.jpg;70268LILAS.mp4
70268;Regata Crepe;REGATA;Lilas;  5,00% ELASTANO   95,00% POLIESTER;70268-G2-LILAS;5;G2;70268LILAS.jpg;70268LILAS.mp4
70267;Blusa;BLUSA;Rosa;  5,00% ELASTANO   95,00% POLIESTER;70267-P-ROSA;1;P;70267ROSA.jpg;70267ROSA.mp4
70267;Blusa;BLUSA;Rosa;  5,00% ELASTANO   95,00% POLIESTER;70267-G-ROSA;1;G;70267ROSA.jpg;70267ROSA.mp4
70267;Blusa;BLUSA;Rosa;  5,00% ELASTANO   95,00% POLIESTER;70267-G1-ROSA;1;G1;70267ROSA.jpg;70267ROSA.mp4
70267;Blusa;BLUSA;Rosa;  5,00% ELASTANO   95,00% POLIESTER;70267-G2-ROSA;3;G2;70267ROSA.jpg;70267ROSA.mp4
70267;Blusa;BLUSA;Azul Bebe;  5,00% ELASTANO   95,00% POLIESTER;70267-P-AZUL BEBE;3;P;70267AZULBEBE.jpg;70267AZULBEBE.mp4
70267;Blusa;BLUSA;Azul Bebe;  5,00% ELASTANO   95,00% POLIESTER;70267-M-AZUL BEBE;3;M;70267AZULBEBE.jpg;70267AZULBEBE.mp4
70267;Blusa;BLUSA;Azul Bebe;  5,00% ELASTANO   95,00% POLIESTER;70267-G1-AZUL BEBE;4;G1;70267AZULBEBE.jpg;70267AZULBEBE.mp4
70267;Blusa;BLUSA;Azul Bebe;  5,00% ELASTANO   95,00% POLIESTER;70267-G2-AZUL BEBE;4;G2;70267AZULBEBE.jpg;70267AZULBEBE.mp4
70267;Blusa;BLUSA;Lilas;  5,00% ELASTANO   95,00% POLIESTER;70267-P-LILAS;4;P;70267LILAS.jpg;70267LILAS.mp4
70267;Blusa;BLUSA;Lilas;  5,00% ELASTANO   95,00% POLIESTER;70267-M-LILAS;1;M;70267LILAS.jpg;70267LILAS.mp4
70267;Blusa;BLUSA;Lilas;  5,00% ELASTANO   95,00% POLIESTER;70267-G-LILAS;1;G;70267LILAS.jpg;70267LILAS.mp4
70266;Blusa Mg Curta;BLUSA;Salmao; 18,00% POLIAMIDA   82,00% VISCOSE;70266-P-SALMAO;5;P;70266SALMAO.jpg;70266SALMAO.mp4
70266;Blusa Mg Curta;BLUSA;Salmao; 18,00% POLIAMIDA   82,00% VISCOSE;70266-M-SALMAO;3;M;70266SALMAO.jpg;70266SALMAO.mp4
70266;Blusa Mg Curta;BLUSA;Salmao; 18,00% POLIAMIDA   82,00% VISCOSE;70266-G-SALMAO;3;G;70266SALMAO.jpg;70266SALMAO.mp4
70266;Blusa Mg Curta;BLUSA;Salmao; 18,00% POLIAMIDA   82,00% VISCOSE;70266-GG-SALMAO;1;GG;70266SALMAO.jpg;70266SALMAO.mp4
70266;Blusa Mg Curta;BLUSA;Salmao; 18,00% POLIAMIDA   82,00% VISCOSE;70266-G1-SALMAO;2;G1;70266SALMAO.jpg;70266SALMAO.mp4
70266;Blusa Mg Curta;BLUSA;Salmao; 18,00% POLIAMIDA   82,00% VISCOSE;70266-G2-SALMAO;3;G2;70266SALMAO.jpg;70266SALMAO.mp4
70263;Blusa Hot Fix Frente;BLUSA;Violeta;  5,00% ELASTANO   95,00% POLIESTER;70263-P-VIOLETA;8;P;70263VIOLETA.jpg;70263VIOLETA.mp4
